PDB_ID_1,PDB_ID_2,NSWS,D2,TM_score1,TM_score2
1PLB,4FXC,0.06332046332046332,8.0,0.34091,0.33864
1PLB,3FX2,0.04441702652683529,17.0,0.32485,0.24975
1FLV,1PLB,0.04178430265386787,12.0,0.24525,0.35349
1OFV,1PLB,0.03730921424533635,12.0,0.23972,0.34011
1PLB,2FRC,0.038748137108792845,11.0,0.28399,0.27316
1FLA,1PLB,0.04244372990353698,14.0,0.2625,0.32732
1PLB,5FD1,0.07746478873239436,10.0,0.29688,0.28218
1FDN,1PLB,0.055449330783938815,10.0,0.35571,0.27246
1FXD,1PLB,0.05333333333333334,5.0,0.38396,0.28618
1BLU,1PLB,0.05695687550854353,6.0,0.31924,0.28878
1PLB,1ROF,0.06367041198501873,5.0,0.28786,0.36503
1CLF,1PLB,0.04230769230769231,5.0,0.34483,0.2562
1PLB,2SPL,0.031476997578692496,8.0,0.3405,0.25676
1PLB,3MBA,0.04053198226725776,8.0,0.33539,0.25193
1ASH,1PLB,0.02967359050445104,15.0,0.25252,0.32364
1ECN,1PLB,0.043137254901960784,11.0,0.28965,0.35314
1FLP,1PLB,0.04438807863031072,20.0,0.24787,0.32102
1GDJ,1PLB,0.039925140361821584,6.0,0.25804,0.3486
1HBG,1PLB,0.04143126177024482,15.0,0.29934,0.39294
1HSA,1PLB,0.02911208151382824,9.0,0.21662,0.4597
1LHS,1PLB,0.03288672350791717,9.0,0.24625,0.32761
1MYT,1PLB,0.049429657794676805,11.0,0.25463,0.32604
1PLB,2LHB,0.03775959723096287,7.0,0.37628,0.28683
1HLM,1PLB,0.0347513481126423,8.0,0.26644,0.3659
1HLB,1PLB,0.03536585365853658,10.0,0.2512,0.33903
1ENH,1PLB,0.05070993914807302,12.0,0.30494,0.22063
1FTZ,1PLB,0.04553734061930783,13.0,0.27601,0.23488
1HDP,1PLB,0.043726235741444866,13.0,0.263,0.20886
1OCP,1PLB,0.045871559633027525,10.0,0.27491,0.222
1PLB,1POU,0.059674502712477394,6.0,0.26812,0.3156
1FTT,1PLB,0.047619047619047616,10.0,0.28147,0.22789
1PLB,1VND,0.0449438202247191,9.0,0.24936,0.28389
1CLH,1PLB,0.04130808950086059,12.0,0.21679,0.30431
1GRG,1PLB,0.020021074815595362,15.0,0.1013,0.32066
1NHR,1PLB,0.033984706881903144,16.0,0.11985,0.35525
1LVL,1PLB,0.024807056229327454,18.0,0.10547,0.32939
1PLB,1TDF,0.027437893956247683,12.0,0.32125,0.14073
1PLB,1VDC,0.026979055733049342,16.0,0.30927,0.13542
1NIN,1PAL,0.06277372262773723,12.0,0.29934,0.29571
1NIN,4CPV,0.07148067104303428,14.0,0.27605,0.27182
1NIN,4TNC,0.032165422171166,10.0,0.26239,0.19783
1NIN,5PAL,0.04008589835361489,7.0,0.33083,0.32353
1NIN,1OMD,0.044444444444444446,5.0,0.32891,0.3251
1NIN,1REC,0.035,8.0,0.33307,0.23416
1CLB,1NIN,0.05636208368915457,7.0,0.29609,0.24782
1CTR,1NIN,0.029214850882531954,7.0,0.24815,0.29846
1NIN,2SAS,0.03969465648854962,14.0,0.32505,0.22154
1NIN,1PE6,0.026593305823016965,7.0,0.32591,0.19986
1AEC,1NIN,0.0337437300501596,7.0,0.19186,0.31682
1NIN,1PPO,0.03016453382084095,13.0,0.3259,0.19738
1NIN,1YAL,0.03901996370235935,19.0,0.30326,0.18583
1CSU,1NIN,0.039133473095737246,7.0,0.26591,0.26849
1HRC,1NIN,0.06317300789662599,9.0,0.27128,0.26995
1NIN,3C2C,0.04788732394366197,8.0,0.27216,0.26265
1CCR,1NIN,0.06901311249137336,9.0,0.2641,0.26919
1CXC,1NIN,0.044270833333333336,10.0,0.25167,0.2757
155C,1NIN,0.061129568106312294,10.0,0.23801,0.27326
1CRY,1NIN,0.05961674946770759,16.0,0.29014,0.29339
1NIN,3DFR,0.04262478968031408,15.0,0.32388,0.23753
1NIN,8DFR,0.037987679671457907,11.0,0.32543,0.21743
1DYR,1NIN,0.035748792270531404,11.0,0.2086,0.32046
1DLR,1NIN,0.0391147709727226,13.0,0.22198,0.33557
1CRB,1NIN,0.04207920792079208,9.0,0.30233,0.35327
1HMR,1NIN,0.04177545691906005,7.0,0.29845,0.34484
1ICN,1NIN,0.04560260586319218,15.0,0.30631,0.35492
1MDC,1NIN,0.04699738903394256,29.0,0.30163,0.34256
1ALB,1NIN,0.03522504892367906,8.0,0.29732,0.3426
1CBQ,1NIN,0.043037974683544304,10.0,0.29611,0.3492
1EAL,1NIN,0.04884488448844884,8.0,0.29753,0.33456
1FRD,1NIN,0.05637982195845697,21.0,0.34732,0.332
1NIN,2PIA,0.025192442267319804,15.0,0.3333,0.15218
1DOX,1NIN,0.0555138784696174,13.0,0.33893,0.32114
1NIN,1ROE,0.06711409395973154,8.0,0.30322,0.31706
1DOI,1NIN,0.05859872611464968,7.0,0.29289,0.33599
1NIN,4FXC,0.04309063893016345,8.0,0.33449,0.35018
1NIN,3FX2,0.039473684210526314,17.0,0.32977,0.26841
1FLV,1NIN,0.036223929747530186,12.0,0.23485,0.319
1NIN,1OFV,0.04065934065934066,12.0,0.32347,0.23651
1NIN,2FRC,0.06317300789662599,11.0,0.25152,0.25279
1FLA,1NIN,0.0361145703611457,12.0,0.26628,0.31881
1NIN,5FD1,0.04486743711760707,12.0,0.28994,0.2883
1FDN,1NIN,0.0601640838650866,6.0,0.36769,0.27319
1FXD,1NIN,0.05086285195277021,7.0,0.3878,0.27589
1BLU,1NIN,0.0546875,6.0,0.33493,0.29281
1NIN,1ROF,0.05719392314566577,7.0,0.27801,0.37129
1CLF,1NIN,0.051329055912007336,7.0,0.40087,0.27601
1NIN,2SPL,0.03405754550792719,8.0,0.37307,0.29306
1NIN,3MBA,0.04294478527607362,10.0,0.37436,0.30387
1ASH,1NIN,0.03110599078341014,17.0,0.27159,0.33806
1ECN,1NIN,0.03795066413662239,11.0,0.31539,0.36864
1FLP,1NIN,0.04054054054054054,18.0,0.31902,0.38817
1GDJ,1NIN,0.041112454655380895,8.0,0.28281,0.3545
1HBG,1NIN,0.045012165450121655,15.0,0.31609,0.38881
1HSA,1NIN,0.04065040650406504,9.0,0.22854,0.45069
1LHS,1NIN,0.04607206142941524,7.0,0.22258,0.28473
1MYT,1NIN,0.04419889502762431,11.0,0.30506,0.37519
1NIN,2LHB,0.03780487804878049,7.0,0.41467,0.3289
1HLM,1NIN,0.03488372093023256,8.0,0.30278,0.3951
1HLB,1NIN,0.046126552335895916,8.0,0.30408,0.38859
1ENH,1NIN,0.04628736740597879,12.0,0.34062,0.2328
1FTZ,1NIN,0.0557006092254134,13.0,0.31907,0.24631
1HDP,1NIN,0.050770625566636446,11.0,0.32408,0.24444
1NIN,1OCP,0.03680981595092025,14.0,0.27693,0.36947
1NIN,1POU,0.05185825410544512,8.0,0.26758,0.32882
1FTT,1NIN,0.0542432195975503,10.0,0.32572,0.2509
1NIN,1VND,0.059602649006622516,11.0,0.24723,0.29314
1CLH,1NIN,0.042363433667781496,12.0,0.21828,0.29082
1GRG,1NIN,0.021835196256823498,15.0,0.10488,0.31517
1NHR,1NIN,0.02680067001675042,18.0,0.11431,0.3206
1LVL,1NIN,0.018483283500951346,18.0,0.12139,0.36624
1NIN,1TDF,0.028384279475982533,14.0,0.3121,0.1506
1NIN,1VDC,0.026499302649930265,18.0,0.31583,0.15308
1PAL,4CPV,0.7902869757174393,12.0,0.96782,0.95907
1PAL,4TNC,0.14806246385193753,12.0,0.55571,0.38269
1PAL,5PAL,0.4620938628158845,9.0,0.95166,0.93496
1OMD,1PAL,0.4642082429501085,9.0,0.96178,0.96178
1PAL,1REC,0.06438631790744467,14.0,0.41894,0.2841
1CLB,1PAL,0.17773943054357205,9.0,0.63408,0.47562
1CTR,1PAL,0.1912936848559166,11.0,0.45589,0.5791
1PAL,2SAS,0.06554019457245264,16.0,0.5227,0.32761
1PAL,1PE6,0.027662517289073305,9.0,0.35532,0.22268
1AEC,1PAL,0.031178358551123338,11.0,0.21921,0.35608
1PAL,1PPO,0.027573529411764705,15.0,0.35854,0.22192
1PAL,1YAL,0.028284671532846715,25.0,0.35248,0.21913
1CSU,1PAL,0.036645525017618044,11.0,0.38476,0.38476
1HRC,1PAL,0.05213613323678494,15.0,0.39121,0.38403
1PAL,3C2C,0.045454545454545456,12.0,0.34999,0.34014
1CCR,1PAL,0.05010438413361169,9.0,0.38283,0.38792
1CXC,1PAL,0.05249343832020997,14.0,0.33034,0.36349
155C,1PAL,0.05492297387809779,16.0,0.36341,0.42862
1CRY,1PAL,0.0572655690765927,18.0,0.37995,0.37995
1PAL,3DFR,0.037267080745341616,15.0,0.32686,0.24349
1PAL,8DFR,0.038223140495867766,15.0,0.30751,0.21325
1DYR,1PAL,0.03012633624878523,15.0,0.19297,0.30001
1DLR,1PAL,0.038322112894873125,13.0,0.22781,0.34056
1CRB,1PAL,0.04488778054862843,13.0,0.27889,0.32101
1HMR,1PAL,0.05394736842105263,11.0,0.29555,0.33801
1ICN,1PAL,0.036769533814839134,21.0,0.2745,0.31078
1MDC,1PAL,0.05,29.0,0.25256,0.28301
1ALB,1PAL,0.05917159763313609,10.0,0.26741,0.30301
1CBQ,1PAL,0.03826530612244898,12.0,0.26811,0.31473
1EAL,1PAL,0.06520292747837658,12.0,0.27117,0.30327
1FRD,1PAL,0.05389221556886228,25.0,0.31453,0.29918
1PAL,2PIA,0.023893183415319746,17.0,0.32485,0.1524
1DOX,1PAL,0.06813020439061317,17.0,0.31563,0.29686
1PAL,1ROE,0.06772009029345373,12.0,0.29961,0.31721
1DOI,1PAL,0.06161745827984596,11.0,0.28581,0.31635
1PAL,4FXC,0.06896551724137931,12.0,0.30859,0.32478
1PAL,3FX2,0.04096385542168675,21.0,0.33684,0.27334
1FLV,1PAL,0.04861878453038674,14.0,0.24084,0.32895
1OFV,1PAL,0.03761061946902655,16.0,0.2445,0.31954
1PAL,2FRC,0.05213613323678494,15.0,0.41963,0.42833
1FLA,1PAL,0.05269761606022585,18.0,0.25114,0.29826
1PAL,5FD1,0.05483207676490747,10.0,0.32942,0.33146
1FDN,1PAL,0.06267281105990784,14.0,0.42168,0.25946
1FXD,1PAL,0.06611570247933884,9.0,0.3961,0.26204
1BLU,1PAL,0.052050473186119876,10.0,0.35683,0.30553
1PAL,1ROF,0.05420054200542006,9.0,0.23168,0.32372
1CLF,1PAL,0.057460611677479144,9.0,0.40404,0.25171
1PAL,2SPL,0.04967474866942637,12.0,0.37509,0.29642
1PAL,3MBA,0.04697156983930779,12.0,0.36084,0.29496
1ASH,1PAL,0.04524361948955916,15.0,0.30374,0.37645
1ECN,1PAL,0.05991077119184194,15.0,0.2914,0.34214
1FLP,1PAL,0.053217821782178217,24.0,0.29289,0.35313
1GDJ,1PAL,0.04263093788063337,10.0,0.28774,0.36122
1HBG,1PAL,0.049019607843137254,21.0,0.28352,0.3425
1HSA,1PAL,0.07162534435261708,13.0,0.17149,0.348
1LHS,1PAL,0.04283164782867341,13.0,0.29521,0.36989
1MYT,1PAL,0.06307977736549165,15.0,0.29254,0.35887
1PAL,2LHB,0.06511056511056511,11.0,0.34179,0.27275
1HLM,1PAL,0.053864168618266976,12.0,0.26465,0.33921
1HLB,1PAL,0.06908874329958309,14.0,0.30372,0.39359
1ENH,1PAL,0.0702439024390244,16.0,0.40112,0.27499
1FTZ,1PAL,0.06156552330694811,17.0,0.35772,0.28461
1HDP,1PAL,0.05866177818515124,13.0,0.36406,0.26202
1OCP,1PAL,0.0566873339238264,16.0,0.46622,0.32983
1PAL,1POU,0.06637554585152838,10.0,0.27689,0.3569
1FTT,1PAL,0.04774535809018567,14.0,0.3542,0.27345
1PAL,1VND,0.0451505016722408,11.0,0.27037,0.32579
1CLH,1PAL,0.04601571268237935,14.0,0.25834,0.34444
1GRG,1PAL,0.023989569752281618,17.0,0.11776,0.35308
1NHR,1PAL,0.025210084033613446,22.0,0.11128,0.31071
1LVL,1PAL,0.017998363785110445,16.0,0.11032,0.34209
1PAL,1TDF,0.03508771929824561,14.0,0.3083,0.1411
1PAL,1VDC,0.028011204481792718,18.0,0.31798,0.14548
4CPV,4TNC,0.14566473988439307,18.0,0.55747,0.38688
4CPV,5PAL,0.47474747474747475,13.0,0.95748,0.94908
1OMD,4CPV,0.5245664739884393,13.0,0.97258,0.96383
1REC,4CPV,0.06636500754147813,16.0,0.34095,0.53745
1CLB,4CPV,0.15689655172413794,13.0,0.63517,0.47267
1CTR,4CPV,0.1875,13.0,0.46932,0.59072
2SAS,4CPV,0.06141248720573183,20.0,0.32834,0.52078
1PE6,4CPV,0.026728110599078342,13.0,0.21822,0.3433
1AEC,4CPV,0.03299725022914757,15.0,0.20503,0.32835
1PPO,4CPV,0.0266421681212678,21.0,0.22212,0.35179
1YAL,4CPV,0.03191974464204286,29.0,0.22137,0.35052
1CSU,4CPV,0.03943661971830986,15.0,0.38708,0.38463
1HRC,4CPV,0.05065123010130246,17.0,0.38433,0.3745
3C2C,4CPV,0.049680624556423,16.0,0.31124,0.31841
1CCR,4CPV,0.055632823365785816,15.0,0.35644,0.35859
1CXC,4CPV,0.06163934426229508,18.0,0.34806,0.38242
155C,4CPV,0.05220883534136546,20.0,0.36155,0.42303
1CRY,4CPV,0.06294706723891273,22.0,0.39196,0.38948
3DFR,4CPV,0.04288939051918736,19.0,0.20288,0.2659
4CPV,8DFR,0.03820340733092411,17.0,0.32807,0.22476
1DYR,4CPV,0.03205439533754249,19.0,0.18779,0.28938
1DLR,4CPV,0.039337474120082816,19.0,0.21288,0.31203
1CRB,4CPV,0.048598130841121495,17.0,0.28466,0.32813
1HMR,4CPV,0.05654174884944116,15.0,0.26355,0.29924
1ICN,4CPV,0.04330708661417323,25.0,0.30404,0.3454
1MDC,4CPV,0.05259697567389875,33.0,0.25968,0.28948
1ALB,4CPV,0.05387647831800263,14.0,0.26279,0.29664
1CBQ,4CPV,0.04206500956022945,16.0,0.29006,0.33646
1EAL,4CPV,0.06382978723404255,16.0,0.27758,0.30705
1FRD,4CPV,0.05235602094240838,25.0,0.3137,0.29519
2PIA,4CPV,0.02599227256761503,19.0,0.14504,0.32958
1DOX,4CPV,0.06959152798789713,21.0,0.31643,0.29561
1ROE,4CPV,0.07969924812030076,16.0,0.31866,0.29922
1DOI,4CPV,0.04361770365618987,15.0,0.28217,0.31111
4CPV,4FXC,0.07191011235955057,16.0,0.29334,0.31103
3FX2,4CPV,0.040939193257074055,25.0,0.26164,0.31639
1FLV,4CPV,0.047487575924903366,18.0,0.25376,0.34563
1OFV,4CPV,0.04311774461028192,18.0,0.25371,0.33752
2FRC,4CPV,0.05065123010130246,19.0,0.4288,0.41727
1FLA,4CPV,0.05141065830721003,22.0,0.26916,0.31199
4CPV,5FD1,0.04246575342465753,18.0,0.32024,0.32407
1FDN,4CPV,0.055248618784530384,18.0,0.39428,0.25027
1FXD,4CPV,0.060550458715596334,11.0,0.39121,0.26308
1BLU,4CPV,0.05200945626477541,14.0,0.34936,0.29524
1ROF,4CPV,0.06498194945848375,13.0,0.37043,0.25238
1CLF,4CPV,0.04814814814814815,13.0,0.33205,0.21472
2SPL,4CPV,0.04728132387706856,16.0,0.29695,0.37132
3MBA,4CPV,0.05682520074119827,16.0,0.29165,0.36043
1ASH,4CPV,0.042898550724637684,21.0,0.28414,0.35512
1ECN,4CPV,0.06369426751592357,19.0,0.30919,0.35591
1FLP,4CPV,0.06802721088435375,28.0,0.31315,0.37488
1GDJ,4CPV,0.03773584905660377,14.0,0.29668,0.37622
1HBG,4CPV,0.03551745254133497,25.0,0.28298,0.34326
1HSA,4CPV,0.052269601100412656,17.0,0.16893,0.34369
1LHS,4CPV,0.04994054696789536,17.0,0.28867,0.35942
1MYT,4CPV,0.04573547589616811,19.0,0.29033,0.34993
2LHB,4CPV,0.06507059545733579,15.0,0.27495,0.34427
1HLM,4CPV,0.060854300760678756,14.0,0.27714,0.36589
1HLB,4CPV,0.05357142857142857,18.0,0.30274,0.392
1ENH,4CPV,0.07407407407407407,20.0,0.4233,0.26216
1FTZ,4CPV,0.06502636203866433,19.0,0.37541,0.28574
1HDP,4CPV,0.04395604395604396,17.0,0.3591,0.25344
1OCP,4CPV,0.04601769911504425,20.0,0.45948,0.3251
1POU,4CPV,0.06108202443280977,12.0,0.36054,0.27494
1FTT,4CPV,0.05123674911660778,16.0,0.34492,0.26905
1VND,4CPV,0.04845446950710108,17.0,0.3019,0.24875
1CLH,4CPV,0.03701626472237801,16.0,0.2612,0.34835
1GRG,4CPV,0.022940563086548488,23.0,0.11059,0.31621
1NHR,4CPV,0.026323158779053488,20.0,0.11302,0.31917
1LVL,4CPV,0.018538713195201745,22.0,0.1266,0.35664
1TDF,4CPV,0.02703690171720862,16.0,0.14109,0.31837
1VDC,4CPV,0.032201610080504026,20.0,0.14549,0.31694
4TNC,5PAL,0.19817767653758542,7.0,0.38375,0.54418
1OMD,4TNC,0.15279361459521096,7.0,0.54431,0.37812
1REC,4TNC,0.12462908011869436,12.0,0.34874,0.39209
1CLB,4TNC,0.13986928104575164,9.0,0.61285,0.35453
1CTR,4TNC,0.5364635364635365,5.0,0.44188,0.39467
2SAS,4TNC,0.06884681583476764,16.0,0.29426,0.32952
1PE6,4TNC,0.03543307086614173,7.0,0.23617,0.29017
1AEC,4TNC,0.045454545454545456,9.0,0.21708,0.26726
1PPO,4TNC,0.038476639183352965,13.0,0.23231,0.29107
1YAL,4TNC,0.03745610612563402,25.0,0.2411,0.30065
1CSU,4TNC,0.03240223463687151,9.0,0.30513,0.23415
1HRC,4TNC,0.05251141552511415,13.0,0.32763,0.23357
3C2C,4TNC,0.044969083754918496,10.0,0.2833,0.22844
1CCR,4TNC,0.034292035398230086,11.0,0.29449,0.22946
1CXC,4TNC,0.04432717678100264,12.0,0.33638,0.2766
155C,4TNC,0.05042918454935622,12.0,0.32133,0.28187
1CRY,4TNC,0.049773755656108594,12.0,0.3057,0.23713
3DFR,4TNC,0.03828197945845005,11.0,0.21086,0.21257
4TNC,8DFR,0.03814477676636324,13.0,0.23052,0.20675
1DYR,4TNC,0.026348291477974475,13.0,0.18633,0.2176
1DLR,4TNC,0.030408340573414423,15.0,0.20808,0.23013
1CRB,4TNC,0.051645569620253164,11.0,0.27986,0.24644
1HMR,4TNC,0.04019037546271814,9.0,0.28484,0.24764
1ICN,4TNC,0.03695881731784583,17.0,0.28308,0.24917
1MDC,4TNC,0.04970914859862507,31.0,0.29528,0.2558
1ALB,4TNC,0.040169133192389,8.0,0.28198,0.2477
1CBQ,4TNC,0.036101083032490974,10.0,0.28504,0.25495
1EAL,4TNC,0.04055496264674493,10.0,0.25031,0.21685
1FRD,4TNC,0.04686584651435267,23.0,0.31718,0.22762
2PIA,4TNC,0.028598072738576313,11.0,0.16495,0.25908
1DOX,4TNC,0.0425531914893617,15.0,0.31595,0.22624
1ROE,4TNC,0.04352941176470588,10.0,0.30824,0.22061
1DOI,4TNC,0.05287713841368585,9.0,0.30782,0.26453
4FXC,4TNC,0.0375366568914956,10.0,0.32904,0.23483
3FX2,4TNC,0.06302314130969966,19.0,0.23947,0.22508
1FLV,4TNC,0.033929390187987164,14.0,0.22582,0.23376
1OFV,4TNC,0.03304268012849931,10.0,0.21624,0.22396
2FRC,4TNC,0.05251141552511415,13.0,0.34285,0.25377
1FLA,4TNC,0.044783715012722644,16.0,0.24719,0.22453
4TNC,5FD1,0.041530054644808745,12.0,0.23295,0.30245
1FDN,4TNC,0.03296703296703297,12.0,0.27587,0.14397
1FXD,4TNC,0.04794520547945205,7.0,0.34192,0.16513
1BLU,4TNC,0.04514948139109213,8.0,0.33222,0.20466
1ROF,4TNC,0.06901217861975643,7.0,0.36397,0.17825
1CLF,4TNC,0.041379310344827586,7.0,0.2897,0.1501
2SPL,4TNC,0.05722599418040737,10.0,0.24367,0.23764
3MBA,4TNC,0.04122674710910005,10.0,0.25313,0.23814
1ASH,4TNC,0.03436754176610979,13.0,0.27009,0.25369
1ECN,4TNC,0.04639175257731959,13.0,0.27534,0.24189
1FLP,4TNC,0.043281328636134875,22.0,0.28188,0.25726
1GDJ,4TNC,0.04769001490312966,8.0,0.26663,0.25835
1HBG,4TNC,0.040938592111832255,17.0,0.25673,0.2405
1HSA,4TNC,0.03099361896080219,11.0,0.19013,0.27425
1LHS,4TNC,0.05458089668615984,11.0,0.24437,0.23704
1MYT,4TNC,0.059356136820925554,13.0,0.23796,0.22446
2LHB,4TNC,0.04502251125562781,9.0,0.24451,0.23267
1HLM,4TNC,0.06445406445406446,10.0,0.24211,0.23998
1HLB,4TNC,0.05170731707317073,10.0,0.25193,0.24827
1ENH,4TNC,0.05157593123209169,14.0,0.44169,0.20953
1FTZ,4TNC,0.04376657824933687,15.0,0.33258,0.17635
1HDP,4TNC,0.060191518467852256,15.0,0.31609,0.17567
1OCP,4TNC,0.028,12.0,0.35684,0.18305
1POU,4TNC,0.03562005277044855,8.0,0.39505,0.22965
1FTT,4TNC,0.05059920106524634,12.0,0.34545,0.19333
1VND,4TNC,0.037013401403956606,11.0,0.36697,0.22072
1CLH,4TNC,0.028797027403622853,14.0,0.223,0.22883
1GRG,4TNC,0.02234902520209225,13.0,0.13612,0.30592
1NHR,4TNC,0.030449124587668106,18.0,0.15237,0.31647
1LVL,4TNC,0.026250619118375434,18.0,0.14758,0.33334
1TDF,4TNC,0.026392018023817188,14.0,0.16294,0.26732
1VDC,4TNC,0.041524635884722653,18.0,0.18276,0.30452
1OMD,5PAL,0.4765957446808511,2.0,0.96288,0.9459
1REC,5PAL,0.08833746898263027,7.0,0.2768,0.39269
1CLB,5PAL,0.11298482293423272,4.0,0.64557,0.47662
1CTR,5PAL,0.2147165259348613,4.0,0.45697,0.56838
2SAS,5PAL,0.06565656565656566,13.0,0.33364,0.52236
1PE6,5PAL,0.030965391621129327,2.0,0.21522,0.33967
1AEC,5PAL,0.029891304347826088,2.0,0.22257,0.36008
1PPO,5PAL,0.026327734906945077,8.0,0.21512,0.33527
1YAL,5PAL,0.031545741324921134,20.0,0.2251,0.35911
1CSU,5PAL,0.04149377593360996,4.0,0.34,0.33624
1HRC,5PAL,0.046875,8.0,0.37731,0.36591
3C2C,5PAL,0.05156794425087108,3.0,0.32728,0.33301
1CCR,5PAL,0.04644808743169399,4.0,0.35314,0.35314
1CXC,5PAL,0.052869116698903935,5.0,0.35161,0.38477
155C,5PAL,0.04736842105263158,7.0,0.35852,0.41723
1CRY,5PAL,0.05056179775280899,13.0,0.39874,0.39353
3DFR,5PAL,0.04560622914349277,12.0,0.23733,0.3098
5PAL,8DFR,0.05196128374936322,8.0,0.29566,0.20821
1DYR,5PAL,0.030695443645083934,8.0,0.18595,0.29893
1DLR,5PAL,0.03677221654749745,12.0,0.21793,0.31505
1CRB,5PAL,0.03923973022685469,6.0,0.28635,0.32844
1HMR,5PAL,0.05429864253393665,4.0,0.27142,0.3051
1ICN,5PAL,0.04,14.0,0.29839,0.33633
1MDC,5PAL,0.06593406593406594,26.0,0.26899,0.29873
1ALB,5PAL,0.04909560723514212,3.0,0.27245,0.30563
1CBQ,5PAL,0.04012539184952978,3.0,0.2865,0.33276
1EAL,5PAL,0.043137254901960784,5.0,0.27129,0.29854
1FRD,5PAL,0.07043286867204696,18.0,0.32937,0.31026
2PIA,5PAL,0.02854159415245388,12.0,0.1543,0.31868
1DOX,5PAL,0.04747774480712166,10.0,0.32355,0.30071
1ROE,5PAL,0.061946902654867256,3.0,0.33061,0.30787
1DOI,5PAL,0.06687697160883281,2.0,0.30269,0.3304
4FXC,5PAL,0.048493754592211606,3.0,0.32929,0.30793
3FX2,5PAL,0.05216360403082395,14.0,0.26061,0.31401
1FLV,5PAL,0.07403375068045727,9.0,0.27108,0.35428
1OFV,5PAL,0.04141689373297003,9.0,0.24595,0.32561
2FRC,5PAL,0.046875,8.0,0.39293,0.38035
1FLA,5PAL,0.048118445404071564,11.0,0.26677,0.30631
5FD1,5PAL,0.05383580080753701,7.0,0.32358,0.31823
1FDN,5PAL,0.048561151079136694,7.0,0.42617,0.2617
1FXD,5PAL,0.07885304659498207,2.0,0.38396,0.26255
1BLU,5PAL,0.05250965250965251,3.0,0.3929,0.32472
1ROF,5PAL,0.054673721340388004,2.0,0.36786,0.25337
1CLF,5PAL,0.04701627486437613,2.0,0.38865,0.24901
2SPL,5PAL,0.06169965075669383,3.0,0.28583,0.35566
3MBA,5PAL,0.052279635258358666,3.0,0.29178,0.35579
1ASH,5PAL,0.038834951456310676,12.0,0.27626,0.3281
1ECN,5PAL,0.045112781954887216,8.0,0.30058,0.34329
1FLP,5PAL,0.048691418137553254,17.0,0.30537,0.36396
1GDJ,5PAL,0.039544637507489516,3.0,0.29649,0.37227
1HBG,5PAL,0.05907172995780591,14.0,0.28956,0.35792
1HSA,5PAL,0.04249667994687915,4.0,0.17076,0.34191
1LHS,5PAL,0.0468384074941452,4.0,0.29081,0.3611
1MYT,5PAL,0.045012165450121655,6.0,0.30164,0.36352
2LHB,5PAL,0.06283987915407856,4.0,0.28981,0.35946
1HLM,5PAL,0.06340057636887608,5.0,0.27436,0.34913
1HLB,5PAL,0.06799531066822978,7.0,0.29609,0.38351
1ENH,5PAL,0.06844106463878327,9.0,0.44631,0.27206
1FTZ,5PAL,0.04639175257731959,10.0,0.36317,0.27317
1HDP,5PAL,0.03756708407871199,10.0,0.38067,0.26099
1OCP,5PAL,0.03633217993079585,9.0,0.46147,0.32296
1POU,5PAL,0.05631399317406143,3.0,0.35186,0.27091
1FTT,5PAL,0.06217616580310881,7.0,0.34083,0.26289
1VND,5PAL,0.058871627146361405,6.0,0.32962,0.2696
1CLH,5PAL,0.054173576561636266,9.0,0.24662,0.32958
1GRG,5PAL,0.021232522009321596,12.0,0.12259,0.35652
1NHR,5PAL,0.02057269947178204,15.0,0.10419,0.28856
1LVL,5PAL,0.020032485110990796,13.0,0.12766,0.36938
1TDF,5PAL,0.029677886355410785,9.0,0.14231,0.30094
1VDC,5PAL,0.026361429066944154,15.0,0.1451,0.31567
1OMD,1REC,0.08147044212617983,3.0,0.52022,0.33238
1CLB,1OMD,0.14527027027027026,2.0,0.61453,0.46292
1CTR,1OMD,0.17753623188405798,4.0,0.45578,0.57746
1OMD,2SAS,0.06572295247724974,11.0,0.52177,0.32669
1OMD,1PE6,0.02643573381950775,2.0,0.32219,0.20045
1AEC,1OMD,0.03173164097914778,2.0,0.21682,0.34908
1OMD,1PPO,0.029986369831894594,8.0,0.31867,0.20294
1OMD,1YAL,0.02886783942264321,16.0,0.34519,0.21668
1CSU,1OMD,0.055401662049861494,2.0,0.36996,0.36996
1HRC,1OMD,0.04836415362731152,4.0,0.36014,0.35414
1OMD,3C2C,0.055826936496859735,3.0,0.37321,0.36139
1CCR,1OMD,0.03556771545827633,4.0,0.33665,0.34045
1CXC,1OMD,0.04906391220142027,5.0,0.33769,0.37276
155C,1OMD,0.05533596837944664,7.0,0.36429,0.42967
1CRY,1OMD,0.052039381153305204,11.0,0.37547,0.37547
1OMD,3DFR,0.034521158129175944,10.0,0.32508,0.24185
1OMD,8DFR,0.04283528811830699,6.0,0.29763,0.20671
1DYR,1OMD,0.039366298607777246,6.0,0.19199,0.30065
1DLR,1OMD,0.0408997955010225,10.0,0.21563,0.3109
1CRB,1OMD,0.05156537753222836,4.0,0.26972,0.30929
1HMR,1OMD,0.04789644012944984,2.0,0.26456,0.29809
1ICN,1OMD,0.046511627906976744,12.0,0.27174,0.30939
1MDC,1OMD,0.041423948220064725,26.0,0.26762,0.30004
1ALB,1OMD,0.03880983182406209,3.0,0.26748,0.30361
1CBQ,1OMD,0.04645323289391086,5.0,0.28434,0.33481
1EAL,1OMD,0.041884816753926704,3.0,0.27256,0.30309
